,campaign_id,campaign_name,start_date,end_date,channel,impressions,clicks,spend,conversions,active,campaign_tag,season
212,CMP-00213,Q2_Launch_CMP-00213,2023-08-08,2023-08-11,Facebook,86616,1889,142652,,True,FA,Launch
213,CMP-00214,Q3_Winter_CMP-00214,2023-11-28,2023-12-10,Email,94264,3934,72675,453.0,True,EM,Winter
214,CMP-00215,Q4_Winter_CMP-00215,2023-09-08,2023-09-23,TikTok,27736,482,80263,33.0,True,TI,Winter
215,CMP-00216,Q1_Winter_CMP-00216,2023-11-22,2023-12-17,TikTok,95209,4447,273366,717.0,True,TI,Winter
216,CMP-00217,Q1_Launch_CMP-00217,2023-03-20,2023-04-19,Instagram,1854,50,990,7.0,False,IN,Launch
217,CMP-00218,Q3_Winter_CMP-00218,2023-11-30,2023-12-05,Google Ads,91084,1227,111295,119.0,True,INVALID,Winter
218,CMP-00219,Q3_Winter_CMP-00219,2023-10-03,2023-11-02,TikTok,39623,1689,109426,241.0,False,TI,Winter
219,CMP-00220,Q1_Summer_CMP-00220,2023-10-31,2023-11-21,Instagram,8392,209,36449,17.0,False,IN,Summer
220,CMP-00221,Q1_Launch_CMP-00221,2023-02-14,2023-02-27,Facebook,56680,1760,274562,205.0,False,FA,Launch
221,CMP-00222,Q1_Winter_CMP-00222,2023-08-26,2023-09-25,TikTok,47717,691,98525,127.0,True,TI,Winter
222,CMP-00223,Q1_Summer_CMP-00223,2023-06-22,2023-06-28,Facebook,88092,890,65323,62.0,False,FA,Summer
223,CMP-00224,Q4_Summer_CMP-00224,2023-06-16,2023-07-06,Google Ads,51859,1842,224308,,True,GO,Summer
224,CMP-00225,Q2_Launch_CMP-00225,2023-05-13,2023-05-28,,27309,835,139515,144.0,False,INVALID,Launch
225,CMP-00226,Q3_Winter_CMP-00226,2023-12-26,2024-01-20,Instagram,88455,2984,285102,583.0,True,IN,Winter
226,CMP-00227,Q2_Winter_CMP-00227,2023-09-22,2023-10-03,Email,64734,2702,261428,319.0,False,EM,Winter
227,CMP-00228,Q3_Winter_CMP-00228,2023-07-28,2023-08-01,Email,71467,2563,129358,323.0,False,EM,Winter
228,CMP-00229,Q2_Launch_CMP-00229,2023-12-20,2024-01-19,Email,53662,911,6936,123.0,True,EM,Launch
229,CMP-00230,Q3_Summer_CMP-00230,2023-08-18,2023-08-27,TikTok,99506,2431,440767,461.0,True,TI,Summer
230,CMP-00231,Q3_Summer_CMP-00231,2023-04-24,2023-05-09,Instagram,13688,632,73478,112.0,False,INVALID,Summer
231,CMP-00232,Q2_Summer_CMP-00232,2023-12-06,2023-12-15,,26342,1074,21226,81.0,True,XX,Summer
232,CMP-00233,Q1_Summer_CMP-00233,2023-09-29,2023-10-06,Instagram,38157,1231,134617,142.0,True,IN,Summer
233,CMP-00234,Q4_Summer_CMP-00234,2023-10-09,2023-11-01,TikTok,68863,1392,218931,166.0,False,TI,Summer
234,CMP-00235,Q1_Winter_CMP-00235,2023-05-19,2023-06-08,Instagram,53083,1172,108161,197.0,True,IN,Winter
235,CMP-00236,Q3_BlackFriday_CMP-00236,2023-04-09,2023-04-24,Facebook,66733,2621,274082,,False,FA,BlackFriday
236,CMP-00237,Q2_Summer_CMP-00237,2023-12-20,2023-12-30,,90045,3966,311763,587.0,False,XX,Summer
237,CMP-00238,Q1_Launch_CMP-00238,2023-09-05,2023-09-11,,35698,1315,134208,262.0,False,XX,Launch
238,CMP-00239,Q3_Winter_CMP-00239,2023-09-26,2023-10-15,,81623,3459,456884,211.0,False,XX,Winter
239,CMP-00240,Q4_Summer_CMP-00240,2023-04-10,2023-04-15,TikTok,23671,962,191213,80.0,False,TI,Summer
240,CMP-00241,Q4_Summer_CMP-00241,2023-04-06,2023-06-15,Facebook,26184,418,62545,46.0,False,FA,Summer
241,CMP-00242,Q4_Summer_CMP-00242,2023-10-01,2023-10-31,Instagram,94384,2544,203232,259.0,True,IN,Summer
242,CMP-00243,Q4_Summer_CMP-00243,2023-01-28,2023-02-01,Facebook,43107,694,3938,36.0,False,FA,Summer
243,CMP-00244,Q2_Launch_CMP-00244,2023-03-06,2023-03-08,Facebook,87202,1692,116669,107.0,True,FA,Launch
244,CMP-00245,Q4_BlackFriday_CMP-00245,2023-02-22,2023-03-22,Instagram,52663,2357,316741,358.0,False,IN,BlackFriday
245,CMP-00246,Q4_Winter_CMP-00246,2023-08-29,2023-09-09,Email,16708,483,79586,87.0,True,EM,Winter
246,CMP-00247,Q2_BlackFriday_CMP-00247,2023-01-27,2023-02-14,TikTok,92906,2918,557521,,False,TI,BlackFriday
247,CMP-00248,Q1_Winter_CMP-00248,2023-02-28,2023-03-16,Google Ads,50811,870,45565,,False,GO,Winter
248,CMP-00249,Q1_Summer_CMP-00249,2023-02-07,2023-02-19,Facebook,3811,85,10915,7.0,True,FA,Summer
249,CMP-00250,Q3_BlackFriday_CMP-00250,2023-03-19,2023-03-24,Facebook,57250,1099,132572,181.0,False,FA,BlackFriday
250,CMP-00251,Q4_Summer_CMP-00251,2023-05-06,2023-06-16,TikTok,73082,1333,197828,,True,TI,Summer
251,CMP-00252,Q2_BlackFriday_CMP-00252,2023-05-08,2023-06-04,TikTok,35754,1269,169966,175.0,False,TI,BlackFriday
252,CMP-00253,Q1_Winter_CMP-00253,2023-11-07,2023-12-01,Facebook,96742,1961,300143,160.0,False,FA,Winter
253,CMP-00254,Q1_Summer_CMP-00254,2023-09-25,2023-10-08,TikTok,12411,437,64987,28.0,False,TI,Summer
254,CMP-00255,Q2_Winter_CMP-00255,2023-06-02,2023-06-20,TikTok,3911,48,3242,2.0,False,TI,Winter
255,CMP-00256,Q3_Summer_CMP-00256,2023-06-06,2023-06-07,Email,68270,1069,181685,,True,EM,Summer
256,CMP-00257,Q2_Summer_CMP-00257,2023-02-20,2023-03-13,TikTok,84763,1778,121766,308.0,True,TI,Summer
257,CMP-00258,Q3_Winter_CMP-00258,2023-04-19,2023-05-03,TikTok,9680,327,50613,58.0,False,TI,Winter
258,CMP-00259,Q2_Summer_CMP-00259,2023-05-03,2023-06-02,Google Ads,85896,3181,357614,380.0,False,GO,Summer
259,CMP-00260,Q2_BlackFriday_CMP-00260,2023-01-02,2023-01-13,Instagram,84879,2351,298759,,False,IN,BlackFriday
260,CMP-00261,Q3_Launch_CMP-00261,2023-08-29,2023-09-11,Facebook,72295,2012,373215,386.0,False,FA,Launch
261,CMP-00262,Q2_Summer_CMP-00262,2023-12-28,2024-01-03,Facebook,89614,3493,640905,318.0,False,FA,Summer
262,CMP-00263,Q3_BlackFriday_CMP-00263,2023-02-06,2023-02-17,Facebook,12111,128,22103,,False,FA,BlackFriday
263,CMP-00264,Q4_Launch_CMP-00264,2023-11-17,2023-12-07,TikTok,38504,910,115135,172.0,True,TI,Launch
264,CMP-00265,Q4_Launch_CMP-00265,2023-04-12,2023-05-09,Google Ads,2802,119,19092,11.0,True,GO,Launch
265,CMP-00266,Q2_BlackFriday_CMP-00266,2023-11-28,2023-12-23,Google Ads,9155,312,39604,58.0,False,GO,BlackFriday
266,CMP-00267,Q2_Winter_CMP-00267,2023-03-14,2023-03-16,Email,74656,1753,316313,345.0,False,EM,Winter
267,CMP-00268,Q3_Launch_CMP-00268,2023-03-26,2023-04-16,Email,40384,1866,206037,278.0,False,EM,Launch
268,CMP-00269,Q1_BlackFriday_CMP-00269,2023-10-19,2023-10-29,Instagram,48254,1973,385791,340.0,False,IN,BlackFriday
269,CMP-00270,Q2_Winter_CMP-00270,2023-08-28,2023-09-08,Email,22918,472,89608,76.0,True,EM,Winter
270,CMP-00271,Q4_Launch_CMP-00271,2023-05-20,2023-06-08,Instagram,86981,3114,502103,482.0,True,IN,Launch
271,CMP-00272,Q4_Launch_CMP-00272,2023-02-11,2023-03-08,TikTok,61713,2087,191821,200.0,True,TI,Launch
272,CMP-00273,Q3_BlackFriday_CMP-00273,2023-06-15,2023-07-04,TikTok,31306,815,56845,47.0,False,TI,BlackFriday
273,CMP-00274,Q1_Launch_CMP-00274,2023-04-28,2023-04-30,Instagram,17646,435,77519,44.0,True,IN,Launch
274,CMP-00275,Q4_Winter_CMP-00275,2023-10-22,2023-11-20,TikTok,47843,1135,84893,,False,TI,Winter
275,CMP-00276,Q3_BlackFriday_CMP-00276,2023-12-11,2023-12-28,Email,97601,3385,603001,221.0,False,EM,BlackFriday
276,CMP-00277,Q1_Launch_CMP-00277,2023-03-31,2023-04-02,Email,91735,2540,313981,131.0,True,EM,Launch
277,CMP-00278,Q2_Summer_CMP-00278,2023-05-23,2023-06-16,TikTok,17371,751,83349,53.0,True,TI,Summer
278,CMP-00279,Q3_Launch_CMP-00279,2023-11-22,2023-12-15,Facebook,78371,2882,534549,453.0,False,FA,Launch
279,CMP-00280,Q3_BlackFriday_CMP-00280,2023-08-29,2023-09-21,Email,3049,39,5483,7.0,True,E-,BlackFriday
280,CMP-00281,Q4_Summer_CMP-00281,2023-12-10,2024-01-09,Email,32616,1161,158467,229.0,True,EM,Summer
281,CMP-00282,Q1_Winter_CMP-00282,2023-07-30,2023-08-15,Facebook,21932,457,61153,56.0,False,FA,Winter
282,CMP-00283,Q3_Launch_CMP-00283,2023-07-25,2023-07-28,Instagram,30855,1040,109902,,False,IN,Launch
283,CMP-00284,Q2_BlackFriday_CMP-00284,2023-08-21,2023-09-20,Facebook,62434,2322,389739,372.0,False,INVALID,BlackFriday
284,CMP-00285,Q2_Summer_CMP-00285,2023-05-10,2023-05-13,,73694,1417,124582,177.0,True,XX,Summer
285,CMP-00286,Q2_BlackFriday_CMP-00286,2023-07-26,2023-07-31,Instagram,44016,1244,237398,,True,IN,BlackFriday
286,CMP-00287,Q3_Winter_CMP-00287,2023-01-01,2023-01-06,Instagram,8400,147,27062,10.0,True,IN,Winter
287,CMP-00288,Q3_Summer_CMP-00288,2023-07-31,2023-08-04,Facebook,43642,527,53028,100.0,True,INVALID,Summer
288,CMP-00289,Q1_BlackFriday_CMP-00289,2023-09-23,2023-10-10,Google Ads,16151,406,64724,41.0,False,INVALID,BlackFriday
289,CMP-00290,Q1_BlackFriday_CMP-00290,2023-11-17,2023-11-23,TikTok,52407,1284,174603,150.0,False,INVALID,BlackFriday
290,CMP-00291,Q2_Launch_CMP-00291,2023-05-17,2023-06-09,Email,67690,3372,339383,,False,E-,Launch
291,CMP-00292,Q3_Winter_CMP-00292,2023-08-13,2023-08-21,TikTok,5499,153,30337,15.0,True,TI,Winter
292,CMP-00293,Q1_Launch_CMP-00293,2023-01-15,2023-01-18,Instagram,7295,170,9144,14.0,True,IN,Launch
293,CMP-00294,Q3_Winter_CMP-00294,2023-05-03,2023-05-28,TikTok,60040,1994,175266,288.0,False,TI,Winter
294,CMP-00295,Q2_Summer_CMP-00295,2023-01-08,2023-08-13,Google Ads,13183,178,22786,9.0,False,GO,Summer
295,CMP-00296,Q3_Summer_CMP-00296,2023-02-28,2023-03-12,Facebook,30299,1468,188334,232.0,True,FA,Summer
296,CMP-00297,Q4_Launch_CMP-00297,2023-03-20,2023-03-31,Facebook,13874,491,67925,62.0,False,FA,Launch
297,CMP-00298,Q3_BlackFriday_CMP-00298,2023-09-18,2023-09-21,Google Ads,33711,1354,220365,190.0,True,GO,BlackFriday
298,CMP-00299,Q2_Winter_CMP-00299,2023-09-05,2023-09-19,,6539,109,15644,15.0,False,XX,Winter
299,CMP-00300,Q1_Launch_CMP-00300,2023-10-10,2023-10-21,Google Ads,54351,1433,20068,184.0,False,GO,Launch
300,CMP-00301,Q4_Summer_CMP-00301,2023-11-03,2023-11-28,Email,62267,1675,97196,230.0,True,EM,Summer
301,CMP-00302,Q3_Launch_CMP-00302,2023-02-05,2023-02-08,Instagram,49354,2115,225204,322.0,False,IN,Launch
302,CMP-00303,Q1_Summer_CMP-00303,2023-08-01,2023-08-17,Facebook,3557,35,2968,5.0,True,FA,Summer
303,CMP-00304,Q4_Winter_CMP-00304,2023-05-17,2023-06-16,Google Ads,39360,867,77861,137.0,True,GO,Winter
304,CMP-00305,Q3_Launch_CMP-00305,2023-06-02,2023-06-20,Facebook,83018,4088,54432,737.0,False,FA,Launch
305,CMP-00306,Q2_Summer_CMP-00306,2023-12-04,2023-12-06,Google Ads,3200,92,7353,7.0,True,GO,Summer
306,CMP-00307,Q3_Summer_CMP-00307,2023-10-03,2023-10-20,Facebook,69497,1758,165414,193.0,True,FA,Summer
307,CMP-00308,Q1_Launch_CMP-00308,2023-10-06,2023-10-20,TikTok,47975,709,60664,136.0,False,TI,Launch
308,CMP-00309,Q3_Winter_CMP-00309,2023-04-07,2023-04-28,Google Ads,22357,1094,210349,119.0,True,GO,Winter
309,CMP-00310,Q4_Summer_CMP-00310,2023-07-16,2023-08-11,Email,78505,847,16237,58.0,False,EM,Summer
310,CMP-00311,Q1_BlackFriday_CMP-00311,2023-01-23,2023-02-05,Email,3869,152,21507,19.0,False,EM,BlackFriday
311,CMP-00312,Q1_Summer_CMP-00312,2023-07-15,2023-08-07,Instagram,62135,2531,477545,168.0,True,IN,Summer
312,CMP-00313,Q4_Summer_CMP-00313,2023-11-30,2023-12-05,Google Ads,51108,1009,169383,81.0,False,GO,Summer
313,CMP-00314,Q4_BlackFriday_CMP-00314,2023-01-19,2023-02-06,Facebook,95179,3508,485831,700.0,False,FA,BlackFriday
314,CMP-00315,Q3_BlackFriday_CMP-00315,2023-06-19,2023-07-16,Email,91272,1251,63758,164.0,False,EM,BlackFriday
315,CMP-00316,Q3_Launch_CMP-00316,2023-08-14,2023-08-17,Instagram,39467,800,132702,,False,IN,Launch
316,CMP-00317,Q1_BlackFriday_CMP-00317,2023-08-22,2023-09-18,Instagram,24328,1010,156927,201.0,False,IN,BlackFriday
317,CMP-00318,Q4_Summer_CMP-00318,2023-03-15,2023-03-22,Google Ads,92412,4120,586227,803.0,True,GO,Summer
318,CMP-00319,Q4_BlackFriday_CMP-00319,2023-03-21,2023-04-05,TikTok,87831,3016,494816,350.0,False,TI,BlackFriday
319,CMP-00320,Q4_Launch_CMP-00320,2023-05-16,2023-05-22,Facebook,4987,150,19041,13.0,False,FA,Launch
320,CMP-00321,Q1_BlackFriday_CMP-00321,2023-11-29,2023-12-03,TikTok,59871,980,15250,172.0,False,TI,BlackFriday
321,CMP-00322,Q1_Summer_CMP-00322,2023-06-18,2023-07-13,Email,23399,293,55751,46.0,False,EM,Summer
322,CMP-00323,Q2_Summer_CMP-00323,2023-07-14,2023-08-13,,47214,694,73821,106.0,False,XX,Summer
323,CMP-00324,Q1_Winter_CMP-00324,2023-09-07,2023-10-07,Email,87416,1669,260728,307.0,True,EM,Winter
324,CMP-00325,Q1_BlackFriday_CMP-00325,2023-02-05,2023-02-14,TikTok,71271,1686,204601,258.0,True,TI,BlackFriday
325,CMP-00326,Q4_Winter_CMP-00326,2023-05-28,2023-06-05,Facebook,45064,1137,171869,105.0,True,FA,Winter
326,CMP-00327,Q2_Summer_CMP-00327,2023-08-11,2023-08-19,,71091,1695,278716,261.0,False,XX,Summer
327,CMP-00328,Q2_BlackFriday_CMP-00328,2023-12-27,2023-12-29,TikTok,41818,818,46477,78.0,False,TI,BlackFriday
328,CMP-00329,Q1_Summer_CMP-00329,2023-12-22,2024-01-12,Google Ads,46525,1413,207697,231.0,False,GO,Summer
329,CMP-00330,Q3_Summer_CMP-00330,2023-06-16,2023-07-08,Facebook,20830,895,7519,127.0,False,FA,Summer
330,CMP-00331,Q1_Summer_CMP-00331,2023-07-11,2023-07-29,Google Ads,18429,390,58697,24.0,False,GO,Summer
331,CMP-00332,Q3_Summer_CMP-00332,2023-07-30,2023-07-31,Instagram,7893,376,45214,47.0,False,IN,Summer
332,CMP-00333,Q3_BlackFriday_CMP-00333,2023-03-29,2023-03-31,Instagram,80909,3635,60353,368.0,False,IN,BlackFriday
333,CMP-00334,Q4_BlackFriday_CMP-00334,2023-07-15,2023-08-05,Facebook,48333,796,54534,79.0,True,FA,BlackFriday
334,CMP-00335,Q2_Winter_CMP-00335,2023-10-26,2023-11-22,Email,4436,183,26343,25.0,False,EM,Winter
335,CMP-00336,Q4_Summer_CMP-00336,2023-05-11,2023-06-03,TikTok,75290,2483,227866,244.0,True,TI,Summer
336,CMP-00337,Q2_BlackFriday_CMP-00337,2023-08-27,2023-09-04,TikTok,77213,2522,448783,419.0,False,TI,BlackFriday
337,CMP-00338,Q2_Launch_CMP-00338,2023-03-22,2023-04-07,Facebook,6895,176,33309,10.0,False,FA,Launch
338,CMP-00339,Q4_Summer_CMP-00339,2023-06-26,2023-06-28,Facebook,20738,623,124263,92.0,False,FA,Summer
339,CMP-00340,Q2_Launch_CMP-00340,2023-08-06,2023-08-08,Instagram,31746,821,139078,140.0,True,IN,Launch
340,CMP-00341,Q4_BlackFriday_CMP-00341,2023-06-04,2023-06-12,Email,50377,1591,259429,240.0,True,EM,BlackFriday
341,CMP-00342,Q3_Launch_CMP-00342,2023-09-05,2023-09-30,TikTok,49404,1734,142752,216.0,True,TI,Launch
342,CMP-00343,Q2_Summer_CMP-00343,2023-07-03,2023-07-11,Google Ads,55045,2035,204316,391.0,False,GO,Summer
343,CMP-00344,Q3_BlackFriday_CMP-00344,2023-01-06,2023-06-06,Email,98888,3095,370943,293.0,False,EM,BlackFriday
344,CMP-00345,Q1_BlackFriday_CMP-00345,2023-12-04,2024-01-03,TikTok,40790,1584,262955,83.0,False,TI,BlackFriday
345,CMP-00346,Q2_Winter_CMP-00346,2023-12-18,2023-12-23,Email,6600,103,19286,11.0,True,EM,Winter
346,CMP-00347,Q1_Summer_CMP-00347,2023-11-07,2023-12-07,Google Ads,95660,1767,138481,,False,GO,Summer
347,CMP-00348,Q4_Summer_CMP-00348,2023-05-27,2023-06-07,Google Ads,94179,4026,758318,777.0,False,GO,Summer
348,CMP-00349,Q2_Summer_CMP-00349,2023-06-30,2023-07-11,Google Ads,41764,956,147553,77.0,True,GO,Summer
349,CMP-00350,Q2_Launch_CMP-00350,2023-05-09,2023-05-22,Facebook,75543,824,116691,138.0,True,FA,Launch
350,CMP-00351,Q4_Winter_CMP-00351,2023-12-04,2023-12-29,Google Ads,46714,754,60302,125.0,False,GO,Winter
351,CMP-00352,Q4_Summer_CMP-00352,2023-02-19,2023-03-12,Instagram,57835,1095,6387,90.0,False,IN,Summer
352,CMP-00353,Q3_Winter_CMP-00353,2023-06-08,2023-08-28,,74744,3609,488188,516.0,False,XX,Winter
353,CMP-00354,Q3_BlackFriday_CMP-00354,2023-07-06,2023-08-05,Google Ads,57491,1892,27950,108.0,False,GO,BlackFriday
354,CMP-00355,Q4_Winter_CMP-00355,2023-06-01,2023-06-02,Instagram,19589,926,75578,113.0,True,IN,Winter
355,CMP-00356,Q1_Winter_CMP-00356,2023-04-13,2023-04-30,Instagram,44484,1468,195932,76.0,False,IN,Winter
356,CMP-00357,Q2_BlackFriday_CMP-00357,2023-07-07,2023-08-01,Facebook,83989,2450,437261,461.0,False,FA,BlackFriday
357,CMP-00358,Q4_Launch_CMP-00358,2023-03-26,2023-04-05,Google Ads,37212,839,147043,164.0,False,GO,Launch
358,CMP-00359,Q2_Launch_CMP-00359,2023-09-04,2023-09-20,TikTok,44525,1525,288382,127.0,True,TI,Launch
359,CMP-00360,Q2_Summer_CMP-00360,2023-06-23,2023-06-24,Instagram,48202,750,78662,60.0,True,IN,Summer
360,CMP-00361,Q3_Launch_CMP-00361,2023-02-08,2023-03-02,Facebook,33635,1544,15086,,False,INVALID,Launch
361,CMP-00362,Q2_BlackFriday_CMP-00362,2023-12-13,2024-01-05,Google Ads,64208,2772,450211,,False,GO,BlackFriday
362,CMP-00363,Q1_Winter_CMP-00363,2023-10-13,2023-11-05,TikTok,34828,790,90587,,False,TI,Winter
363,CMP-00364,Q4_Summer_CMP-00364,2023-01-08,2023-01-22,Instagram,19711,948,59849,129.0,True,IN,Summer
364,CMP-00365,Q1_Winter_CMP-00365,2023-07-08,2023-07-26,Facebook,4420,190,1756,19.0,False,FA,Winter
365,CMP-00366,Q1_Launch_CMP-00366,2023-10-27,2023-10-30,TikTok,97752,3582,404004,626.0,True,TI,Launch
366,CMP-00367,Q2_BlackFriday_CMP-00367,2023-07-10,2023-07-12,Instagram,1301,19,1784,2.0,False,IN,BlackFriday
367,CMP-00368,Q1_Launch_CMP-00368,2023-01-13,2023-01-20,Google Ads,46236,1346,134372,251.0,True,GO,Launch
368,CMP-00369,Q4_BlackFriday_CMP-00369,2023-06-17,2023-07-06,Email,67235,2033,191237,384.0,False,EM,BlackFriday
369,CMP-00370,Q3_Summer_CMP-00370,2023-02-02,2023-02-04,Google Ads,55240,1066,59936,79.0,True,GO,Summer
370,CMP-00371,Q1_BlackFriday_CMP-00371,2023-12-25,2024-01-01,Google Ads,66726,880,128097,44.0,False,GO,BlackFriday
371,CMP-00372,Q4_Winter_CMP-00372,2023-03-13,2023-03-21,Google Ads,11492,471,65749,93.0,False,GO,Winter
372,CMP-00373,Q2_Launch_CMP-00373,2023-01-20,2023-02-08,Email,7102,105,15541,19.0,False,INVALID,Launch
373,CMP-00374,Q4_BlackFriday_CMP-00374,2023-02-19,2023-03-07,Email,51336,1733,136641,101.0,False,EM,BlackFriday
374,CMP-00375,Q1_Launch_CMP-00375,2023-07-18,2023-07-19,,86314,4096,38645,716.0,False,XX,Launch
375,CMP-00376,Q3_BlackFriday_CMP-00376,2023-12-23,2024-01-04,Facebook,27641,1245,177963,147.0,True,FA,BlackFriday
376,CMP-00377,Q1_Summer_CMP-00377,2023-03-21,2023-04-13,Facebook,35584,751,105098,66.0,False,FA,Summer
377,CMP-00378,Q4_Launch_CMP-00378,2023-09-08,2023-09-11,Email,33745,1486,187161,270.0,True,EM,Launch
378,CMP-00379,Q2_BlackFriday_CMP-00379,2023-05-24,2023-06-12,Facebook,24093,241,24717,19.0,False,FA,BlackFriday
379,CMP-00380,Q2_Launch_CMP-00380,2023-07-09,2023-08-07,Instagram,67105,718,134223,137.0,False,INVALID,Launch
380,CMP-00381,Q2_BlackFriday_CMP-00381,2023-05-01,2023-05-31,Facebook,52885,1803,182041,145.0,False,FA,BlackFriday
381,CMP-00382,Q4_Launch_CMP-00382,2023-12-18,2024-01-04,,37631,925,109467,,True,XX,Launch
382,CMP-00383,Q1_Summer_CMP-00383,2023-11-27,2023-12-26,Email,73991,1883,285683,157.0,False,EM,Summer
383,CMP-00384,Q2_Summer_CMP-00384,2023-04-08,2023-05-05,,5014,163,21427,21.0,False,XX,Summer
384,CMP-00385,Q2_Summer_CMP-00385,2023-08-21,2023-08-27,Facebook,12093,213,21733,,True,FA,Summer
385,CMP-00386,Q1_Summer_CMP-00386,2023-04-19,2023-05-02,TikTok,19070,352,40602,27.0,False,TI,Summer
386,CMP-00387,Q3_Winter_CMP-00387,2023-11-01,2023-12-01,Facebook,36777,1080,182706,138.0,False,FA,Winter
387,CMP-00388,Q1_Summer_CMP-00388,2023-06-20,2023-06-25,TikTok,57958,2328,213523,280.0,True,TI,Summer
388,CMP-00389,Q3_Winter_CMP-00389,2023-10-17,2023-11-04,Google Ads,83074,2889,206096,175.0,False,GO,Winter
389,CMP-00390,Q4_Launch_CMP-00390,2023-10-11,2023-10-12,Email,11729,256,24825,44.0,True,INVALID,Launch
390,CMP-00391,Q4_Summer_CMP-00391,2023-04-30,2023-05-30,Google Ads,46017,1252,222143,125.0,True,GO,Summer
391,CMP-00392,Q2_BlackFriday_CMP-00392,2023-02-11,2023-11-23,TikTok,67320,1132,7171,154.0,False,TI,BlackFriday
392,CMP-00393,Q4_Winter_CMP-00393,2023-03-16,2023-04-09,Google Ads,28751,373,74135,47.0,True,GO,Winter
393,CMP-00394,Q2_Winter_CMP-00394,2023-03-31,2023-04-20,Google Ads,79069,3266,428337,414.0,False,GO,Winter
394,CMP-00395,Q3_BlackFriday_CMP-00395,2023-09-03,2023-10-03,TikTok,55748,1149,227188,75.0,False,TI,BlackFriday
395,CMP-00396,Q3_Summer_CMP-00396,2023-05-02,2023-06-01,Facebook,6801,116,22139,13.0,True,INVALID,Summer
396,CMP-00397,Q1_Winter_CMP-00397,2023-05-16,2023-06-03,TikTok,20190,760,89621,89.0,False,TI,Winter
397,CMP-00398,Q4_BlackFriday_CMP-00398,2023-08-04,2023-08-16,TikTok,50689,1760,140402,,False,TI,BlackFriday
398,CMP-00399,Q2_Winter_CMP-00399,2023-09-01,2023-09-18,Google Ads,51993,1836,137209,323.0,True,GO,Winter
399,CMP-00400,Q3_Summer_CMP-00400,2023-10-31,2023-11-13,TikTok,30592,586,50395,77.0,True,TI,Summer
400,CMP-00401,Q2_Winter_CMP-00401,2023-11-11,2023-11-17,TikTok,11647,224,3506,14.0,False,TI,Winter
401,CMP-00402,Q3_Launch_CMP-00402,2023-12-04,2023-12-31,Email,9716,182,16552,,False,EM,Launch
402,CMP-00403,Q2_Summer_CMP-00403,2023-01-16,2023-01-23,Instagram,89891,1523,154149,113.0,True,IN,Summer
403,CMP-00404,Q4_Launch_CMP-00404,2023-09-03,2023-09-28,,88545,3207,376235,,True,INVALID,Launch
404,CMP-00405,Q3_Summer_CMP-00405,2023-02-25,2023-03-17,Email,90912,3992,746444,418.0,True,EM,Summer
405,CMP-00406,Q2_BlackFriday_CMP-00406,2023-02-07,2023-02-16,Facebook,71316,2779,217899,234.0,False,FA,BlackFriday
406,CMP-00407,Q1_Winter_CMP-00407,2023-03-17,2023-03-28,Email,3368,140,7106,11.0,False,EM,Winter
407,CMP-00408,Q1_BlackFriday_CMP-00408,2023-05-21,2023-05-28,Facebook,78575,2058,-121452,119.0,False,FA,BlackFriday
408,CMP-00409,Q4_Summer_CMP-00409,2023-12-31,2024-01-11,Google Ads,7655,276,51257,14.0,True,GO,Summer
409,CMP-00410,Q4_Winter_CMP-00410,2023-09-29,2023-10-28,Email,71031,1716,252471,112.0,True,EM,Winter
410,CMP-00411,Q4_Summer_CMP-00411,2023-09-08,2023-10-08,Email,77429,2401,218386,182.0,False,INVALID,Summer
411,CMP-00412,Q1_Summer_CMP-00412,2023-12-26,2024-01-08,Instagram,92083,2694,206303,308.0,False,IN,Summer
412,CMP-00413,Q3_Winter_CMP-00413,2023-10-10,2023-10-14,TikTok,88922,1518,142905,,False,TI,Winter
413,CMP-00414,Q2_Winter_CMP-00414,2023-08-20,2023-09-10,TikTok,56766,1446,97199,102.0,False,TI,Winter
414,CMP-00415,Q1_Summer_CMP-00415,2023-08-21,2023-08-31,Google Ads,14403,699,13367,79.0,True,GO,Summer
415,CMP-00416,Q3_BlackFriday_CMP-00416,2023-06-10,2023-06-25,Google Ads,33097,660,110636,66.0,True,GO,BlackFriday
416,CMP-00417,Q4_Launch_CMP-00417,2023-07-11,2023-07-12,TikTok,79657,1222,145856,94.0,True,TI,Launch
417,CMP-00418,Q3_BlackFriday_CMP-00418,2023-08-31,2023-09-15,Facebook,11966,320,57518,16.0,False,FA,BlackFriday
418,CMP-00419,Q4_BlackFriday_CMP-00419,2023-02-13,2023-03-05,Google Ads,94848,3946,344954,473.0,False,GO,BlackFriday
419,CMP-00420,Q3_Launch_CMP-00420,2023-02-19,2023-03-12,TikTok,53921,1794,282677,274.0,True,TI,Launch
420,CMP-00421,Q1_BlackFriday_CMP-00421,2023-03-08,2023-03-30,Google Ads,50726,1888,336857,158.0,False,GO,BlackFriday
421,CMP-00422,Q3_BlackFriday_CMP-00422,2023-10-15,2023-11-01,TikTok,51300,902,93371,62.0,False,TI,BlackFriday
422,CMP-00423,Q4_Summer_CMP-00423,2023-07-30,2023-08-24,Insta_gram,23677,822,134495,,True,IN,Summer
423,CMP-00424,Q3_Summer_CMP-00424,2023-08-05,2023-08-18,Google Ads,56609,1298,122351,118.0,True,GO,Summer
424,CMP-00425,Q2_Launch_CMP-00425,2023-05-28,2023-06-04,Facebook,97825,4242,402263,354.0,True,FA,Launch
